2025-06-06T14:39:17.753+0700	info	kafka/kafka_consumer_handler.go:69	[INFO] Successfully updated container status	{"ID": 3, "status": "running"}
2025-06-06T14:39:17.753+0700	info	kafka/kafka_consumer_handler.go:71	[INFO] Write to ES	{"ID": 3, "status": "running"}
2025-06-06T14:39:17.761+0700	info	repository/container_repository.go:326	[INFO] Container status added successfully	{"id": 3, "status": "running"}
2025-06-06T14:39:17.761+0700	info	service/container_service.go:354	[INFO] Container status added successfully	{"id": 3, "status": "running"}
2025-06-06T14:39:17.761+0700	info	kafka/kafka_consumer_handler.go:78	[INFO] Successfully added container status	{"ID": 3, "status": "running"}
2025-06-06T14:39:17.765+0700	info	kafka/kafka_consumer_handler.go:40	[INFO] Received message from Kafka	{"key": "2", "value": "{\"container_name\":\"nginx-container-4\",\"id\":2,\"status\":true}"}
2025-06-06T14:39:17.765+0700	info	kafka/kafka_consumer_handler.go:53	[INFO] Processing message	{"ID": 2, "containerName": "nginx-container-4"}
2025-06-06T14:39:17.766+0700	info	repository/container_repository.go:274	[INFO] Container retrieved successfully	{"id": 2}
2025-06-06T14:39:17.768+0700	info	kafka/kafka_consumer_handler.go:40	[INFO] Received message from Kafka	{"key": "1", "value": "{\"container_name\":\"nginx-container-3\",\"id\":1,\"status\":true}"}
2025-06-06T14:39:17.768+0700	info	kafka/kafka_consumer_handler.go:53	[INFO] Processing message	{"ID": 1, "containerName": "nginx-container-3"}
2025-06-06T14:39:17.769+0700	info	repository/container_repository.go:274	[INFO] Container retrieved successfully	{"id": 1}
2025-06-06T14:39:17.777+0700	info	repository/container_repository.go:226	[INFO] Container updated successfully	{"id": 2}
2025-06-06T14:39:17.778+0700	info	service/container_service.go:140	[INFO] Container updated successfully	{"id": 2, "containerID": "b422b6c389300e24639a6b9ff18024a8e266214900d8c0f59e4d148a130ff347"}
2025-06-06T14:39:17.778+0700	info	kafka/kafka_consumer_handler.go:69	[INFO] Successfully updated container status	{"ID": 2, "status": "running"}
2025-06-06T14:39:17.778+0700	info	kafka/kafka_consumer_handler.go:71	[INFO] Write to ES	{"ID": 2, "status": "running"}
2025-06-06T14:39:17.778+0700	info	repository/container_repository.go:226	[INFO] Container updated successfully	{"id": 1}
2025-06-06T14:39:17.778+0700	info	service/container_service.go:140	[INFO] Container updated successfully	{"id": 1, "containerID": "bb96f0b26ed13e358f480bb673452a4b2af34aaab02210de2c8b8363a3fa59c5"}
2025-06-06T14:39:17.778+0700	info	kafka/kafka_consumer_handler.go:69	[INFO] Successfully updated container status	{"ID": 1, "status": "running"}
2025-06-06T14:39:17.778+0700	info	kafka/kafka_consumer_handler.go:71	[INFO] Write to ES	{"ID": 1, "status": "running"}
2025-06-06T14:39:17.795+0700	info	repository/container_repository.go:326	[INFO] Container status added successfully	{"id": 2, "status": "running"}
2025-06-06T14:39:17.796+0700	info	service/container_service.go:354	[INFO] Container status added successfully	{"id": 2, "status": "running"}
2025-06-06T14:39:17.796+0700	info	kafka/kafka_consumer_handler.go:78	[INFO] Successfully added container status	{"ID": 2, "status": "running"}
2025-06-06T14:39:17.824+0700	info	repository/container_repository.go:326	[INFO] Container status added successfully	{"id": 1, "status": "running"}
2025-06-06T14:39:17.824+0700	info	service/container_service.go:354	[INFO] Container status added successfully	{"id": 1, "status": "running"}
2025-06-06T14:39:17.824+0700	info	kafka/kafka_consumer_handler.go:78	[INFO] Successfully added container status	{"ID": 1, "status": "running"}
